time_period,pij_lndu_croplands_to_croplands,pij_lndu_croplands_to_forests_mangroves,pij_lndu_croplands_to_forests_primary,pij_lndu_croplands_to_forests_secondary,pij_lndu_croplands_to_grasslands,pij_lndu_croplands_to_other,pij_lndu_croplands_to_settlements,pij_lndu_croplands_to_wetlands,pij_lndu_forests_mangroves_to_croplands,pij_lndu_forests_mangroves_to_forests_mangroves,pij_lndu_forests_mangroves_to_forests_primary,pij_lndu_forests_mangroves_to_forests_secondary,pij_lndu_forests_mangroves_to_grasslands,pij_lndu_forests_mangroves_to_other,pij_lndu_forests_mangroves_to_settlements,pij_lndu_forests_mangroves_to_wetlands,pij_lndu_forests_primary_to_croplands,pij_lndu_forests_primary_to_forests_mangroves,pij_lndu_forests_primary_to_forests_primary,pij_lndu_forests_primary_to_forests_secondary,pij_lndu_forests_primary_to_grasslands,pij_lndu_forests_primary_to_other,pij_lndu_forests_primary_to_settlements,pij_lndu_forests_primary_to_wetlands,pij_lndu_forests_secondary_to_croplands,pij_lndu_forests_secondary_to_forests_mangroves,pij_lndu_forests_secondary_to_forests_primary,pij_lndu_forests_secondary_to_forests_secondary,pij_lndu_forests_secondary_to_grasslands,pij_lndu_forests_secondary_to_other,pij_lndu_forests_secondary_to_settlements,pij_lndu_forests_secondary_to_wetlands,pij_lndu_grasslands_to_croplands,pij_lndu_grasslands_to_forests_mangroves,pij_lndu_grasslands_to_forests_primary,pij_lndu_grasslands_to_forests_secondary,pij_lndu_grasslands_to_grasslands,pij_lndu_grasslands_to_other,pij_lndu_grasslands_to_settlements,pij_lndu_grasslands_to_wetlands,pij_lndu_other_to_croplands,pij_lndu_other_to_forests_mangroves,pij_lndu_other_to_forests_primary,pij_lndu_other_to_forests_secondary,pij_lndu_other_to_grasslands,pij_lndu_other_to_other,pij_lndu_other_to_settlements,pij_lndu_other_to_wetlands,pij_lndu_settlements_to_croplands,pij_lndu_settlements_to_forests_mangroves,pij_lndu_settlements_to_forests_primary,pij_lndu_settlements_to_forests_secondary,pij_lndu_settlements_to_grasslands,pij_lndu_settlements_to_other,pij_lndu_settlements_to_settlements,pij_lndu_settlements_to_wetlands,pij_lndu_wetlands_to_croplands,pij_lndu_wetlands_to_forests_mangroves,pij_lndu_wetlands_to_forests_primary,pij_lndu_wetlands_to_forests_secondary,pij_lndu_wetlands_to_grasslands,pij_lndu_wetlands_to_other,pij_lndu_wetlands_to_settlements,pij_lndu_wetlands_to_wetlands,country
24,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
25,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
26,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
27,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
28,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
29,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
30,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
31,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
32,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
33,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
34,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
35,0.9733707411061439,0.0,0.006975258575561368,0.0,0.0023222257929989016,0.002085377446965113,0.01509937103243157,0.00014702604589921224,0.026767361111111082,0.973232638888889,0.0,0.0,0.0,0.0,0.0,0.0,0.014479079153566917,0.0,0.9736925000000002,0.0,7.671957671957396e-05,0.006941666666666657,0.004810034603046592,0.0,0.026767361111111082,0.0,0.0,0.973232638888889,0.0,0.0,0.0,0.0,0.03115455154929532,0.0,0.00021785909998940886,0.0,0.9686275893507154,0.0,0.0,0.0,0.026171393892484823,0.0,0.00038967003039826436,0.0,9.802357033771669e-05,0.9715935422307899,0.0017473702759893226,0.0,0.0019477131092435485,0.0,0.0003223144037782259,0.0,0.0007802423926741086,0.0016521814607285297,0.9951639513226007,0.00013359731097481155,0.02872665999027736,0.0,0.0020965851118121184,0.0,0.0,0.002149974566222937,8.239581297523108e-05,0.9669443845187123,barbados
0,0.9770369461226494,0.022610112700879908,0.0,2.502622243193172e-05,8.78158750131011e-05,0.00024009907902555717,0.0,0.0,0.0011052164804640583,0.9951609674584482,0.0023529411764705893,3.0146925410895465e-05,0.00019645592100851533,0.00115427203819765,0.0,0.0,0.0011571610604052848,0.0006315670905447676,0.9926205936830216,5.112662141511656e-06,0.00010741351729114783,0.0042424475997200105,0.0002572216052203509,0.0009784827816553604,0.0036764705882352494,8.823529411764387e-05,0.0,0.9962352941176472,0.0,0.0,0.0,0.0,0.004264705882352896,8.823529411764387e-05,0.0,0.0,0.9956470588235296,0.0,0.0,0.0,0.0002661050922720587,0.0007379764235789921,0.0023529411764705898,4.137815110084167e-06,1.1397332514290055e-05,0.9962352941176472,0.0003635004947870666,2.864754761980913e-05,0.0019117647058823056,8.823529411764387e-05,0.0,0.0,0.0,0.0,0.998,0.0,0.004463272578716334,0.0005141792072262698,0.0,0.0,0.0,0.0011041639155391755,0.0,0.9939183842985182,belize
1,0.9779937400342056,0.021663684767473677,0.0,2.39786594988953e-05,8.854767397154362e-05,0.00023004886485010752,0.0,0.0,0.0011627798388215613,0.9951054419310419,0.0023509803921568637,3.0145243347402366e-05,0.0001964449596475066,0.0011542076349847154,0.0,0.0,0.0012174298656347268,0.00116639432382028,0.9917934098549523,9.442195755206672e-06,0.00012442065752891291,0.004235376853720477,0.00047504346693265777,0.0009784827816553604,0.003867953431372502,8.821833622747673e-05,0.0,0.9960438282324001,0.0,0.0,0.0,0.0,0.004482851280790122,8.088235294117355e-05,0.0,0.0,0.9954362663662688,0.0,0.0,0.0,0.00027996473249456176,0.0007379676194454307,0.002350980392156864,4.1377657455303444e-06,1.1397196542957512e-05,0.9962234089295738,0.0003634961581893062,2.864720585166127e-05,0.0020113357843136756,8.822649160592163e-05,0.0,0.0,0.0,0.0,0.9979004377240803,0.0,0.004695734692191143,0.0005140591441668926,0.0,0.0,0.0,0.0011039060885094348,0.0,0.9936863000751325,belize
2,0.9789505339457619,0.020717256834067447,0.0,2.2931096565858877e-05,8.927947292998613e-05,0.00021999865067465787,0.0,0.0,0.0012203431971790643,0.9950499164036355,0.002349019607843138,3.0143561283909266e-05,0.0001964339982864979,0.0011541432317717809,0.0,0.0,0.0012776986708641688,0.0017012215570957922,0.9909662260268832,1.3771729368901688e-05,0.00014142779776667798,0.0042283061077209435,0.0006928653286449645,0.0009784827816553604,0.004059436274509755,8.820137833730959e-05,0.0,0.995852362347153,0.0,0.0,0.0,0.0,0.004700996679227349,7.352941176470322e-05,0.0,0.0,0.9952254739090081,0.0,0.0,0.0,0.0002938243727170648,0.0007379588153118693,0.0023490196078431386,4.137716380976521e-06,1.1397060571624969e-05,0.9962115237415003,0.00036349182159154574,2.864686408351341e-05,0.0021109068627450456,8.82176890941994e-05,0.0,0.0,0.0,0.0,0.9978008754481607,0.0,0.0049281968056659525,0.0005139390811075153,0.0,0.0,0.0,0.001103648261479694,0.0,0.9934542158517468,belize
3,0.9799073278573183,0.019770828900661213,0.0,2.1883533632822454e-05,9.001127188842863e-05,0.0002099484364992082,0.0,0.0,0.0012779065555365674,0.9949943908762292,0.002347058823529413,3.0141879220416167e-05,0.00019642303692548918,0.0011540788285588465,0.0,0.0,0.0013379674760936105,0.0022360487903713045,0.990139042198814,1.8101262982596703e-05,0.00015843493800444305,0.00422123536172141,0.0009106871903572714,0.0009784827816553604,0.004250919117647007,8.818442044714246e-05,0.0,0.9956608964619059,0.0,0.0,0.0,0.0,0.004919142077664576,6.61764705882329e-05,0.0,0.0,0.9950146814517473,0.0,0.0,0.0,0.0003076840129395679,0.0007379500111783079,0.0023470588235294135,4.137667016422699e-06,1.1396924600292424e-05,0.9961996385534269,0.0003634874849937853,2.864652231536555e-05,0.002210477941176416,8.820888658247716e-05,0.0,0.0,0.0,0.0,0.9977013131722411,0.0,0.005160658919140762,0.0005138190180481381,0.0,0.0,0.0,0.0011033904344499533,0.0,0.9932221316283611,belize
4,0.9808641217688745,0.018824400967254983,0.0,2.0835970699786034e-05,9.074307084687114e-05,0.00019989822232375855,0.0,0.0,0.0013354699138940704,0.9949388653488228,0.0023450980392156874,3.0140197156923067e-05,0.00019641207556448048,0.001154014425345912,0.0,0.0,0.0013982362813230525,0.0027708760236468165,0.9893118583707449,2.2430796596291718e-05,0.00017544207824220811,0.004214164615721877,0.0011285090520695782,0.0009784827816553604,0.00444240196078426,8.816746255697532e-05,0.0,0.9954694305766588,0.0,0.0,0.0,0.0,0.005137287476101802,5.882352941176257e-05,0.0,0.0,0.9948038889944865,0.0,0.0,0.0,0.00032154365316207096,0.0007379412070447465,0.002345098039215688,4.137617651868876e-06,1.1396788628959881e-05,0.9961877533653535,0.0003634831483960249,2.864618054721769e-05,0.002310049019607786,8.820008407075492e-05,0.0,0.0,0.0,0.0,0.9976017508963214,0.0,0.005393121032615571,0.0005136989549887607,0.0,0.0,0.0,0.0011031326074202126,0.0,0.9929900474049754,belize
5,0.9818209156804307,0.017877973033848752,0.0,1.9788407766749614e-05,9.147486980531366e-05,0.0001898480081483089,0.0,0.0,0.0013930332722515734,0.9948833398214165,0.002343137254901962,3.0138515093429967e-05,0.00019640111420347176,0.0011539500221329775,0.0,0.0,0.0014585050865524945,0.003305703256922329,0.9884846745426756,2.6760330209986732e-05,0.00019244921847997318,0.004207093869722344,0.001346330913781885,0.0009784827816553604,0.004633884803921513,8.815050466680818e-05,0.0,0.9952779646914117,0.0,0.0,0.0,0.0,0.005355432874539028,5.1470588235292256e-05,0.0,0.0,0.9945930965372257,0.0,0.0,0.0,0.000335403293384574,0.0007379324029111851,0.0023431372549019623,4.137568287315054e-06,1.1396652657627338e-05,0.9961758681772801,0.0003634788117982645,2.864583877906983e-05,0.002409620098039156,8.819128155903268e-05,0.0,0.0,0.0,0.0,0.9975021886204017,0.0,0.005625583146090379,0.0005135788919293835,0.0,0.0,0.0,0.0011028747803904719,0.0,0.9927579631815897,belize
6,0.9827777095919871,0.01693154510044252,0.0,1.874084483371319e-05,9.220666876375616e-05,0.00017979779397285926,0.0,0.0,0.0014505966306090764,0.9948278142940101,0.0023411764705882363,3.013683302993687e-05,0.00019639015284246303,0.0011538856189200431,0.0,0.0,0.0015187738917819362,0.0038405304901978415,0.9876574907146065,3.1089863823681754e-05,0.00020945635871773825,0.00420002312372281,0.001564152775494192,0.0009784827816553604,0.004825367647058766,8.813354677664104e-05,0.0,0.9950864988061647,0.0,0.0,0.0,0.0,0.005573578272976255,4.411764705882193e-05,0.0,0.0,0.994382304079965,0.0,0.0,0.0,0.0003492629336070771,0.0007379235987776237,0.002341176470588237,4.1375189227612315e-06,1.1396516686294795e-05,0.9961639829892066,0.0003634744752005041,2.864549701092197e-05,0.002509191176470526,8.818247904731044e-05,0.0,0.0,0.0,0.0,0.9974026263444822,0.0,0.005858045259565189,0.0005134588288700063,0.0,0.0,0.0,0.001102616953360731,0.0,0.9925258789582041,belize
7,0.9837345035035434,0.015985117167036288,0.0,1.7693281900676767e-05,9.293846772219867e-05,0.00016974757979740961,0.0,0.0,0.0015081599889665797,0.9947722887666038,0.0023392156862745107,3.0135150966443772e-05,0.00019637919148145433,0.0011538212157071086,0.0,0.0,0.0015790426970113782,0.004375357723473353,0.9868303068865373,3.5419397437376765e-05,0.00022646349895550331,0.004192952377723277,0.001781974637206499,0.0009784827816553604,0.005016850490196018,8.811658888647391e-05,0.0,0.9948950329209176,0.0,0.0,0.0,0.0,0.005791723671413482,3.676470588235161e-05,0.0,0.0,0.9941715116227042,0.0,0.0,0.0,0.0003631225738295801,0.0007379147946440622,0.0023392156862745116,4.137469558207408e-06,1.1396380714962252e-05,0.9961520978011331,0.0003634701386027436,2.8645155242774105e-05,0.002608762254901896,8.817367653558821e-05,0.0,0.0,0.0,0.0,0.9973030640685625,0.0,0.006090507373039998,0.000513338765810629,0.0,0.0,0.0,0.0011023591263309902,0.0,0.9922937947348184,belize
8,0.9846912974150996,0.015038689233630057,0.0,1.6645718967640347e-05,9.367026668064118e-05,0.00015969736562195994,0.0,0.0,0.0015657233473240827,0.9947167632391976,0.002337254901960785,3.0133468902950672e-05,0.0001963682301204456,0.001153756812494174,0.0,0.0,0.0016393115022408202,0.004910184956748866,0.986003123058468,3.9748931051071783e-05,0.00024347063919326838,0.004185881631723743,0.0019997964989188054,0.0009784827816553604,0.005208333333333271,8.809963099630677e-05,0.0,0.9947035670356705,0.0,0.0,0.0,0.0,0.006009869069850708,2.9411764705881286e-05,0.0,0.0,0.9939607191654435,0.0,0.0,0.0,0.0003769822140520832,0.0007379059905105008,0.002337254901960786,4.137420193653586e-06,1.139624474362971e-05,0.9961402126130597,0.0003634658020049832,2.8644813474626245e-05,0.002708333333333266,8.816487402386597e-05,0.0,0.0,0.0,0.0,0.9972035017926428,0.0,0.006322969486514807,0.0005132187027512518,0.0,0.0,0.0,0.0011021012993012494,0.0,0.9920617105114327,belize
9,0.9856480913266559,0.014092261300223827,0.0,1.5598156034603927e-05,9.44020656390837e-05,0.00014964715144651032,0.0,0.0,0.0016232867056815857,0.9946612377117912,0.0023352941176470595,3.0131786839457573e-05,0.0001963572687594369,0.0011536924092812395,0.0,0.0,0.0016995803074702622,0.005445012190024378,0.9851759392303989,4.40784646647668e-05,0.00026047777943103345,0.004178810885724211,0.0022176183606311124,0.0009784827816553604,0.005399816176470524,8.808267310613963e-05,0.0,0.9945121011504234,0.0,0.0,0.0,0.0,0.006228014468287934,2.2058823529410963e-05,0.0,0.0,0.9937499267081826,0.0,0.0,0.0,0.00039084185427458625,0.0007378971863769394,0.0023352941176470604,4.137370829099763e-06,1.1396108772297166e-05,0.9961283274249864,0.0003634614654072228,2.8644471706478384e-05,0.0028079044117646362,8.815607151214373e-05,0.0,0.0,0.0,0.0,0.9971039395167232,0.0,0.006555431599989616,0.0005130986396918745,0.0,0.0,0.0,0.0011018434722715087,0.0,0.9918296262880469,belize
10,0.9866048852382122,0.013145833366817596,0.0,1.4550593101567504e-05,9.513386459752621e-05,0.00013959693727106065,0.0,0.0,0.0016808500640390887,0.9946057121843849,0.0023333333333333344,3.0130104775964473e-05,0.00019634630739842818,0.001153628006068305,0.0,0.0,0.0017598491126997041,0.005979839423299891,0.9843487554023297,4.840799827846181e-05,0.0002774849196687985,0.004171740139724677,0.0024354402223434194,0.0009784827816553604,0.0055912990196077764,8.80657152159725e-05,0.0,0.9943206352651763,0.0,0.0,0.0,0.0,0.00644615986672516,1.4705882352940647e-05,0.0,0.0,0.9935391342509219,0.0,0.0,0.0,0.0004047014944970893,0.000737888382243378,0.002333333333333335,4.137321464545941e-06,1.1395972800964622e-05,0.9961164422369129,0.0003634571288094623,2.8644129938330524e-05,0.0029074754901960067,8.81472690004215e-05,0.0,0.0,0.0,0.0,0.9970043772408035,0.0,0.006787893713464425,0.0005129785766324973,0.0,0.0,0.0,0.001101585645241768,0.0,0.9915975420646612,belize
11,0.9875616791497686,0.012199405433411364,0.0,1.3503030168531082e-05,9.586566355596871e-05,0.000129546723095611,0.0,0.0,0.0017384134223965917,0.9945501866569785,0.002331372549019609,3.0128422712471373e-05,0.00019633534603741949,0.0011535636028553707,0.0,0.0,0.0018201179179291459,0.006514666656575402,0.9835215715742606,5.273753189215683e-05,0.0002944920599065636,0.004164669393725144,0.0026532620840557263,0.0009784827816553604,0.005782781862745029,8.804875732580536e-05,0.0,0.9941291693799292,0.0,0.0,0.0,0.0,0.006664305265162387,7.3529411764703165e-06,0.0,0.0,0.9933283417936611,0.0,0.0,0.0,0.0004185611347195924,0.0007378795781098166,0.0023313725490196097,4.137272099992118e-06,1.1395836829632079e-05,0.9961045570488394,0.0003634527922117019,2.8643788170182664e-05,0.0030070465686273763,8.813846648869926e-05,0.0,0.0,0.0,0.0,0.9969048149648839,0.0,0.007020355826939235,0.00051285851357312,0.0,0.0,0.0,0.0011013278182120272,0.0,0.9913654578412756,belize
12,0.9885184730613248,0.011252977500005134,0.0,1.245546723549466e-05,9.659746251441122e-05,0.00011949650892016135,0.0,0.0,0.0017959767807540947,0.9944946611295722,0.0023294117647058832,3.0126740648978274e-05,0.00019632438467641076,0.0011534991996424362,0.0,0.0,0.0018803867231585879,0.007049493889850915,0.9826943877461913,5.706706550585184e-05,0.0003114992001443287,0.00415759864772561,0.002871083945768033,0.0009784827816553604,0.005974264705882281,8.803179943563822e-05,0.0,0.9939377034946821,0.0,0.0,0.0,0.0,0.006882450663599614,0.0,0.0,0.0,0.9931175493364004,0.0,0.0,0.0,0.00043242077494209545,0.0007378707739762552,0.002329411764705884,4.1372227354382955e-06,1.1395700858299536e-05,0.996092671860766,0.0003634484556139415,2.8643446402034803e-05,0.0031066176470587467,8.812966397697702e-05,0.0,0.0,0.0,0.0,0.9968052526889642,0.0,0.0072528179404140435,0.0005127384505137427,0.0,0.0,0.0,0.0011010699911822865,0.0,0.9911333736178899,belize
13,0.9885184730613248,0.011252977500005134,0.0,1.245546723549466e-05,9.659746251441122e-05,0.00011949650892016135,0.0,0.0,0.0017959767807540947,0.9944946611295722,0.0023294117647058832,3.0126740648978274e-05,0.00019632438467641076,0.0011534991996424362,0.0,0.0,0.0018803867231585879,0.007049493889850915,0.9826943877461913,5.706706550585184e-05,0.0003114992001443287,0.00415759864772561,0.002871083945768033,0.0009784827816553604,0.005974264705882281,8.803179943563822e-05,0.0,0.9939377034946821,0.0,0.0,0.0,0.0,0.006882450663599614,0.0,0.0,0.0,0.9931175493364004,0.0,0.0,0.0,0.00043242077494209545,0.0007378707739762552,0.002329411764705884,4.1372227354382955e-06,1.1395700858299536e-05,0.996092671860766,0.0003634484556139415,2.8643446402034803e-05,0.0031066176470587467,8.812966397697702e-05,0.0,0.0,0.0,0.0,0.9968052526889642,0.0,0.0072528179404140435,0.0005127384505137427,0.0,0.0,0.0,0.0011010699911822865,0.0,0.9911333736178899,belize
