Nation,year,exports_agrc_bevs_and_spices_tonne,exports_agrc_cereals_tonne,exports_agrc_fibers_tonne,exports_agrc_fruits_tonne,exports_agrc_herbs_and_other_perennial_crops_tonne,exports_agrc_nuts_tonne,exports_agrc_other_annual_tonne,exports_agrc_other_woody_perennial_tonne,exports_agrc_pulses_tonne,exports_agrc_rice_tonne,exports_agrc_sugar_cane_tonne,exports_agrc_tubers_tonne,exports_agrc_vegetables_and_vines_tonne,exports_lvst_buffalo,exports_lvst_cattle_dairy,exports_lvst_cattle_nondairy,exports_lvst_chickens,exports_lvst_goats,exports_lvst_horses,exports_lvst_mules,exports_lvst_pigs,exports_lvst_sheep,frac_agrc_crop_demand_imported_bevs_and_spices,frac_agrc_crop_demand_imported_cereals,frac_agrc_crop_demand_imported_fibers,frac_agrc_crop_demand_imported_fruits,frac_agrc_crop_demand_imported_herbs_and_other_perennial_crops,frac_agrc_crop_demand_imported_nuts,frac_agrc_crop_demand_imported_other_annual,frac_agrc_crop_demand_imported_other_woody_perennial,frac_agrc_crop_demand_imported_pulses,frac_agrc_crop_demand_imported_rice,frac_agrc_crop_demand_imported_sugar_cane,frac_agrc_crop_demand_imported_tubers,frac_agrc_crop_demand_imported_vegetables_and_vines,frac_lvst_livestock_demand_imported_buffalo,frac_lvst_livestock_demand_imported_cattle_dairy,frac_lvst_livestock_demand_imported_cattle_nondairy,frac_lvst_livestock_demand_imported_chickens,frac_lvst_livestock_demand_imported_goats,frac_lvst_livestock_demand_imported_horses,frac_lvst_livestock_demand_imported_mules,frac_lvst_livestock_demand_imported_pigs,frac_lvst_livestock_demand_imported_sheep
Bolivia (Plurinational State of),2016,0.045568756397927845,0.025620711707284284,0.0,0.08949162766056253,0.0,0.0,0.11625249905921572,0.0,0.3030640715201381,0.002320994821454858,0.001657421801750576,2.7864802988311846e-05,0.001040611657233641,,0.0,0.0002247300761809151,0.0008626798102982658,0.0,0.0,0.0,0.0,0.0,0.030379427707046516,0.09758741507174908,0.014351049781553991,0.03799086707638633,1.0,0.011525911252518537,0.0033642348663756355,0.0052844264843021444,0.02496776462313914,0.08655826102281378,0.0004057900793410454,0.04069834228597644,0.04053415208779676,,0.0,0.0010526422261351363,0.006302493523940962,1.357483876485257e-06,3.0042127255719953e-06,0.0,0.003097213603291035,8.058980967753097e-05
Bolivia (Plurinational State of),2017,0.05350691416469416,0.02416417430477326,0.0,0.07730129077839164,0.0,0.0,0.08217168889387273,0.0,0.09488005240031659,0.0,0.0013711695751847676,1.6898885518500056e-05,0.0004545474801581112,,0.0,0.0006719713670053406,0.0006359233904986179,0.0,0.0,0.0,0.0,0.0,0.030591087435005902,0.12940774052462342,0.014446228627669887,0.034490213880403096,1.0,0.0050377278009031135,0.005126422976708649,0.00297358754591569,0.015451981594181386,0.065723839292635,0.0003822032547624536,0.02844210604873316,0.04912481167713988,,0.0,2.1402574187857382e-05,0.005238285880941081,9.049765565823018e-07,5.619695007912531e-07,0.0,0.001881624312906124,1.8756201778549098e-05
Bolivia (Plurinational State of),2018,0.04926807629750111,0.022300931371114784,0.0,0.08044350603170992,0.0,0.0,0.0995801501872085,0.0,0.11389241563648513,0.0,0.0046394160583941605,2.189059925868545e-05,0.00043754059022852175,,0.0,0.0005246284109242634,0.0005275490892796354,0.0,0.0,0.0,0.0,0.0,0.02634846603470729,0.04317812408161272,0.015124515604228842,0.032202523608571204,1.0,0.010460792459512102,0.0018458994965197012,0.003640544165548956,0.012826716494576748,0.06761106203148329,0.0009407089604726402,0.005761394305164333,0.012954740705542598,,0.0,1.0051216548827746e-05,0.008227168350732988,0.0,1.0164059209032914e-05,0.0,0.0013001707750366978,0.0
Bolivia (Plurinational State of),2019,0.052329360780065004,0.02685186650453982,0.0,0.07333592568129035,0.0,0.0,0.005348484269212804,0.0,0.10153278474835725,0.0,0.0,2.4446711454803978e-05,0.00046174783707592104,,0.0,0.0,0.0004064732449876708,0.0,0.0,0.0,0.0,0.0,0.019751772056145464,0.030408699328067418,0.0,0.029963651064156046,1.0,0.0005076211774067417,0.0015561332608049977,0.0009792401096748924,0.0008177344295930656,0.042331068147013776,0.0,0.01420212693199797,0.023880983938162473,,0.0,5.758550446595604e-05,0.009866650114688616,0.0,8.460284603974078e-07,0.0,0.0035989299644314885,0.0
Brazil,2011,0.6415320277574602,0.1862937783776948,0.45391908586435453,0.010882049406442561,0.0,0.0011126808527855796,0.45103724567681525,0.0009208342677312209,0.0059202296794482094,0.1529529575742222,0.3821762117879087,0.00022785855443192873,0.020965226820943386,0.0,0.0,0.011695446674343895,0.13906582817717766,7.2445888248382e-06,0.07943390176751575,0.0,0.029674005781925042,0.02291412932170589,0.037907727999801355,0.11435936613154184,0.13867571073764767,0.010547789208796421,0.00970416431128698,0.07528049730232529,0.002461627716858665,0.020450258310300718,0.0671869586514223,0.07504454257926556,0.00011785314295303882,0.0001761678238236589,0.014612672868098133,0.0,0.0,0.0012089865677356786,0.0001969465569718061,7.457713433099782e-07,0.0005171906832619006,0.0,4.89529639664906e-05,0.021626669402195046
Brazil,2012,0.49923255508191994,0.28460430774936896,0.6424920089751464,0.0114386352926113,0.0,0.0014530326651257025,0.5049532121509652,0.0013957892655764887,0.013434639638338488,0.1533753656782114,0.33967501640972875,0.00011173822203508282,0.021320118479294072,0.006521005260230031,0.0,0.013061482716703135,0.13603056976287478,0.0,0.08544551480917185,9.884809025489627e-06,0.03680509182694529,0.028611204747966735,0.03243786883249257,0.12021172707225665,0.007397788000487027,0.010530365137019462,0.03280485290447201,0.11874061366364332,0.010059910652284346,0.02034834965309278,0.11198961798325537,0.10062047148679902,0.00013428476827133785,0.00010410314756575716,0.015191805383844405,0.0,0.0,0.0008076262375570986,0.00015859037982161476,3.278921284578471e-05,0.00028554972284948666,2.3535436836536034e-06,3.4437820516596435e-05,0.026552616732683342
Brazil,2013,0.5653326936027488,0.3134352117755629,0.5082845324457114,0.012158325801557195,0.0,0.0007581445602212171,0.5309884135163765,0.0023969621348365576,0.011419132730025473,0.12598488574386824,0.38922705899374255,0.00018640207163392447,0.022206851408157542,0.0035292775414251013,0.0,0.01609032646642797,0.1304739440524099,2.392013953870353e-06,0.06363250168502833,0.0,0.02815958338459178,0.03851548107275658,0.018148189132204826,0.12302289247331684,0.03132823291631402,0.010865749039466894,0.017800186546476814,0.07438745530170922,0.008758489611372156,0.01997373414707899,0.10840334672719999,0.10204819674081132,0.00017105880932588474,0.0011305281137609896,0.016297358167955155,0.0,0.0,0.0006731389255062408,0.00026575898397752175,0.0,0.0003458756766897113,0.0,2.791647013291619e-05,0.03587391784840056
Brazil,2014,0.6686133574856512,0.236077074380787,0.5308481412804978,0.010945466085587746,0.0,0.0015168507016333104,0.5316546322125761,0.00213795533765731,0.019552577497959744,0.12280858551277272,0.3696029973327192,0.00042931626468944257,0.02356729524544235,0.0018393637483914093,0.0,0.017841943059138117,0.12438920352415113,0.0,0.07934409424559741,0.0,0.02137863506362074,0.0371203679444959,0.037645104704009974,0.09338155993446308,0.0481055754810987,0.012043164003697,0.010794615594133921,0.025201119425899445,0.015076799197790444,0.02499547648230182,0.04958949578353526,0.07795067073606574,0.00014185912454567644,0.00028316138445167946,0.014916502044541929,0.0,0.0,0.0006901415222722043,0.00032324426034920913,0.0,0.00010680133197601994,4.580849940059578e-07,0.00032001798147713234,0.03993432542668932
Brazil,2015,0.7072672394134786,0.32934221038645045,0.5138716318734551,0.012506786559158472,0.0,0.0005192601079570868,0.5627417234082212,0.00189828090308286,0.03875226737865991,0.12408188448361807,0.38475952351912845,0.00045200113754639826,0.026964687256089224,0.0,0.0,0.01341316885586208,0.12629065536137113,0.0,0.10510647255457752,2.307031786745364e-06,0.020580114607580934,0.036219661188334605,0.013989089269793734,0.087552589622972,0.00679356162591443,0.011314974240705619,0.0071988360709823625,0.04141870143835747,0.008719749517702748,0.020801743597976808,0.060055709743266406,0.049755577978888195,0.0002041799173575095,0.00020648124197332536,0.014753571965522091,0.0,0.0,0.0005660403631053588,0.00021454213363154227,0.0,5.676221444645332e-05,0.0,0.0006524554930114108,0.0287858937423429
Brazil,2016,0.5889569805546045,0.30865524939651795,0.5675613618852109,0.011727182129304408,0.0,0.0006094618584602308,0.540439590082678,0.0013955450052623795,0.017179872788744784,0.10608052598471704,0.41854781193617996,0.0008799966339053602,0.027003752971389627,2.84445429873626e-05,0.0,0.014615145879776218,0.12750003739764385,0.0,0.10665751562697533,0.0,0.024867664108449632,0.026888228635270146,0.04203814015838969,0.17041416396154732,0.04567309628297204,0.013204150837011848,0.006369846464735212,0.016358822188041487,0.009996994966058284,0.02082394085217831,0.13005603117190648,0.10778949988038382,0.00016661954194773196,0.0020499922099289853,0.01561158599591666,0.0,0.0,0.000573651028289947,0.00017650933095145614,0.0,4.09506723687395e-05,0.0,9.933901782796529e-05,0.024800228972586016
Brazil,2017,0.5939735174632702,0.28436550780989295,0.5570032661178316,0.012790536711439286,0.0,0.0015327085028962037,0.5965488468948325,0.0018143816423025676,0.03809359104581738,0.0787509761438504,0.4431859518152637,0.0010755198957163627,0.027319652259045726,0.0,0.0,0.01591032636945289,0.12041186183412805,2.9246020055360766e-07,0.11927492861834546,0.0,0.022391414310583096,0.02439230064285558,0.04958428934365023,0.09553446919305407,0.05010373587452438,0.011844360990514162,1.2558081125204069e-05,0.03204648489186786,0.006470327238812733,0.02000028241572376,0.05509311177137807,0.09819088511567756,0.00017903357546353885,0.0005861578968012582,0.014508233748646394,0.0,0.0,0.0007358248811787042,0.00013778793577334475,0.0,4.2638463859324195e-05,0.0,0.00037585508525597613,0.025510223970866837
Brazil,2018,0.5255050775274652,0.26132655808427413,0.4741883011315981,0.013379437627189426,0.0,0.0016917832436074477,0.710283516142432,0.001042146449081032,0.04006376844628904,0.20576076431249624,0.45398049328371853,0.0010010936309538983,0.024020107615773445,0.0,0.0,0.017578923902231043,0.11914148722039151,3.7272773524850784e-07,0.14301181064807392,0.0,0.019817417550706214,0.027111425655247684,0.03409197137579812,0.10988673142907368,0.02093390433158277,0.011254940769970578,0.02052893303882543,0.010585235942991794,0.006390085775626346,0.01697369320573596,0.0397226616128964,0.08580934814752239,0.0002379324722896107,0.00018318877173301583,0.01491580155095466,0.0,0.0,0.00044352138048473264,0.0001868776522152838,0.0,3.976498401145502e-05,0.0,0.0002675483699114799,0.03016887154594591
Brazil,2019,0.7087270870848588,0.3910604568962657,0.0,0.014253687183224261,0.0,0.0030742613962292387,0.6476661112170206,7.337774900127642e-05,0.04216187233622947,0.16359091363051934,0.0,0.0005070345025720057,0.030024867174696646,9.064659611572363e-06,0.0,0.016726071502535456,0.12002593059765623,5.967975841633793e-06,0.09163817836996145,3.428350894652654e-06,0.021621271225577866,0.02738165845313432,0.05485426232505194,0.11420090834091731,0.0011736670991694383,0.008142638161155912,1.1517950726206793e-05,0.007619254199017899,0.0038765232791624815,0.010750513690579897,0.060831588743129626,0.113722951224448,0.0,0.0012103942182420408,0.015034631577720923,0.0,0.0,0.0007698658622925193,0.0001643800675684442,0.0,4.045709712225285e-05,0.0,0.0006536064053623793,0.019866567306468658
Chile,2011,0.0,0.04789388407583225,0.0,0.46886980438903375,0.0,0.34799541473164425,0.09953516403908022,0.0,0.02312288906209405,0.003978871364800249,0.0,0.00018981253334080498,0.056549624903537286,,0.0,0.008404598057023224,0.05555992964147378,3.3333333333333335e-05,0.000781401356151114,0.0,0.12804090733401832,0.2453558606107942,1.0,0.3543294214949794,0.0,0.004834873816241701,1.0,0.0016652039874884674,0.5325415739412295,1.0,0.1705649164011964,0.552522316161611,0.0,0.0006202632508164465,0.008955252720741182,,0.0,0.005527494520156295,0.047392177234532096,0.0,0.0009136665794970638,0.0,0.023263065496340503,1.4723426496727788e-05
Chile,2012,0.0,0.04317583953450639,0.0,0.4438516307425038,0.0,0.2659533967837217,0.08364871177306338,0.0,0.021252033850544937,0.0006206517159124431,0.0,0.0003441967372605419,0.028799429906541656,,0.0,0.006036216244983347,0.05314512029241449,0.0,0.0007214170692431563,0.0,0.1567052869748481,0.20801705050902305,1.0,0.38449599307354476,0.0,0.0025215454779421507,1.0,0.006732391864286349,0.28345938814077554,1.0,0.26790048749974504,0.5517978508364062,0.0,0.0006520332045863306,0.011393284144658592,,0.0,0.01432478462697682,0.0420852948817566,0.0,0.000882305586862019,0.00017656925929195727,0.022132398340294426,1.3837106565372959e-05
Chile,2013,0.0,0.03790098117155773,0.0,0.45965128448024445,0.0,0.3377714643424664,0.08235424365842153,0.0,0.011876107599121855,2.3010987746649028e-05,0.0,0.00023704097016128268,0.02203223637352484,,0.0,0.00696829000114563,0.050376631231877994,0.0,0.0003832528180354268,0.00013245033112582781,0.17674020135737242,0.2646496118946102,1.0,0.37028390521082255,7.193727069994964e-05,0.0042379464432460425,1.0,0.007093478692489576,0.30821507716751156,1.0,0.29094463529903014,0.564455023803558,0.0,0.0031631405294372883,0.022740296894991085,,0.0,0.010396240134502403,0.04393753401080004,0.0,0.000975267474346925,0.0,0.04360062720728753,0.0008912325002785102
Chile,2014,0.0,0.039031718599344116,0.0,0.435687724200953,0.0,0.2734772360749287,0.06670012074969386,0.0,0.015044897498164568,0.0802174106348924,0.0,0.0003657798197813157,0.027111149143711048,,0.0,0.008000414866696172,0.054379830230607704,0.0,0.00045703250724171235,0.0,0.18195947071368232,0.2611590484725094,1.0,0.44510244742094895,7.178235589692053e-05,0.005830097673417898,1.0,0.01002161287596141,0.4197087794816093,1.0,0.2865779828522809,0.5699101889773602,0.0,0.0008390796823102637,0.015042988349713878,,0.0,0.009569654153391513,0.049181532794853315,0.0,0.0009682846563876227,0.0,0.04385032480790395,2.3527781241230036e-06
Chile,2015,0.0,0.026002397960538236,0.0,0.415065390740268,0.0,0.28855042580427565,0.02557484100526311,0.0,0.020158073202353646,0.027778698164922996,0.0,0.00032502110995693965,0.021357303503055668,,0.0,0.017782208528039245,0.061102103949405205,0.0,0.0003956217855729922,0.0029159671290978177,0.14503294249155163,0.2572623571264995,1.0,0.42764908581854694,7.449344457687723e-05,0.05545998430098738,1.0,0.0022467320261437907,0.32217185301309914,0.0,0.32603047478584474,0.5727918408475199,0.0,0.0015571946886840245,0.024890343893316774,,0.0,0.01026600373378926,0.05621247026496698,0.0,0.0009515359590582365,4.430856484558465e-05,0.042674224863000626,0.0008871676541089079
Chile,2016,0.0,0.010200777971516204,0.0,0.47801891048272815,0.0,0.2615556766992798,0.03207780369177033,0.0,0.0223540546605911,0.012562359552788751,0.0,0.0013651317359194722,0.018055921532002143,,0.0,0.02271275986099646,0.060694731313199725,0.0,0.01160967741935484,0.0,0.15915290737064608,0.21165607656787658,1.0,0.4127827988171259,0.0007619047619047619,0.007274253974666031,1.0,0.0027221032849296225,0.3433869036295951,1.0,0.2709837019790454,0.530577223185886,0.0,0.0009402976418650639,0.029993792533974734,,0.0,0.015181157528110653,0.07132686944320425,0.0,0.0028832980243225386,0.0,0.07283575856997405,0.00010066854191166096
Chile,2017,0.0,0.016625278424621893,0.0,0.47613842255023014,0.0,0.37748413548168075,0.030771144116494953,0.0,0.030253738434407287,0.017447109608529736,0.0,0.0029368351750651213,0.018683808199640776,,0.0,0.025028012428414428,0.047777136680663794,0.0,0.00866,0.0,0.24850140350093972,0.24235355400352393,1.0,0.4986520596299383,0.001007986353415523,0.007025776478563245,1.0,0.003240576195354477,0.4173759247613917,0.0,0.2869517849001415,0.6516386073487417,0.0,0.0010660897728636512,0.022915878219304787,,0.0,0.02585550365556458,0.07577691096794643,0.0,0.002107170419085327,0.0013667827697191484,0.19642171584571883,4.8456429257123965e-05
Chile,2018,0.0,0.018800938734292835,0.0,0.47332860172687224,0.0,0.38807452686023275,0.03375193446002607,0.0,0.02943773918163085,0.03411326531741704,0.0,0.0001605331714950141,0.017672534122389286,,0.0,0.026147007034412587,0.05854161430901837,0.0,0.00027415620811502376,0.0,0.24113651543854722,0.23091242648249066,1.0,0.502699452394602,0.0023642525021672313,0.06792196339944553,1.0,0.003531708811087077,0.28350893534512894,0.0,0.2736818916140402,0.5757225940507493,0.0,0.0014655368411997125,0.0250657418434987,,0.0,0.032038836841062186,0.07159011650924176,0.0,0.0012949951649005595,8.935751943526048e-05,0.27898736025519605,0.0007010901952536195
Chile,2019,0.0,0.014288252000590706,0.0,0.3956622293284713,0.0,0.3759370238699848,0.03573254529837621,0.0,0.0257163615460156,0.0274416192488839,,0.0006662999745026002,0.025830323639307703,,0.0,0.048405145722166865,0.06874563229807014,0.0,0.001907802780887526,0.0,0.2818127114248287,0.26090536013595045,1.0,0.5327071796297461,0.0,0.009559995393939159,1.0,0.0070063436906541675,0.04049104099469887,0.0,0.26227972070247557,0.5778753524551866,,0.002226738230769816,0.022213652174647103,,0.0,0.025332268262007542,0.06515091391383283,0.0,0.0011137703113916163,4.502476361999099e-05,0.20624163516774102,0.001228052647936503
Colombia,2011,0.8478884502362125,0.0025352950689748314,0.006388967070081621,0.2247524442795423,0.0,0.004013584439641865,0.05699402480221731,0.1477581759622324,0.0025806523223096006,0.00019773590469174086,0.050826759490104415,0.0012966117062639547,0.0061429217962598705,0.0,0.0,0.0024024161644530012,0.009201008005493788,0.0,7.539480387162506e-05,0.0,4.139799943917069e-06,0.0032402209045971743,0.4514401707906065,0.7545312060332493,0.554592480444108,0.03635819153399679,1.0,0.004704974932510606,0.7554904791814516,0.10073406955497663,0.44855666560298485,0.031051170316304378,0.00023305328453325838,0.0,0.08504750694088563,0.0,0.0,0.0016794910614038785,0.003576558795303336,6.277987492455204e-06,0.00019610469851576758,0.0,0.049618494697424714,0.0015644374387107616
Colombia,2012,0.7810595642626095,0.0033178776677713164,0.006101511879049676,0.1769730473299002,0.0,0.005308982798895732,0.08871785978736574,0.14314718971783877,0.0016309650361870367,1.8205779284690796e-05,0.06513347886150207,0.000485205930908341,0.0036441403447993095,0.0,0.0,0.015727790363917186,0.013788688335174465,6.21955527691948e-05,0.00010224346614240959,1.7013399753645972e-05,0.0,0.002525719213946898,0.3680715011536972,0.7502562748459247,0.4167340019329182,0.028459074450609495,1.0,0.005308982798895732,0.7384278546761593,0.09462456509038866,0.39907791824559047,0.07868745218938465,4.6091764093133024e-07,6.577793369584283e-07,0.08277257433826352,0.0,0.0,0.0017331137306998165,0.005976958835470503,0.0,0.00044660563056382293,0.00023813492724977973,0.02823607320207657,0.001664714224058203
Colombia,2013,0.7739378064794611,0.003970390583036333,0.03185209477740428,0.14833407010978342,0.0,0.0037768739105171413,0.13087728363090184,0.1461440114519113,0.0008182708184169382,2.1114936234011017e-05,0.07651762941683181,0.00031945492152329967,0.0034875743818233522,0.0,0.0,0.019357282252989657,0.014594869457140431,0.0,0.006005729271915477,1.4016399187048848e-05,0.0,0.004906427419920096,0.15006375601993824,0.7617488711790502,0.5831583034752987,0.022412549501834602,1.0,0.01281128544695552,0.7903043330693518,0.0865974994196365,0.36677027932202133,0.10603759104772262,3.8769483946240864e-05,5.647227805080285e-06,0.06247933404500592,0.0,0.0,0.0016915579003108545,0.011850410195097263,1.6901979785232174e-05,0.0006625173670421494,6.073489219556635e-05,0.04327403293060076,0.0010554461018857306
Colombia,2014,0.7904828794538342,0.004904973100985852,0.08437463960933528,0.1708611568911339,0.0,0.0005386189809328881,0.07313861657200973,0.17474855821889754,0.00526705660522569,1.908704961918034e-05,0.09432706335875514,0.0003534288726470348,0.002761315667998232,0.0,0.0,0.006243358461876024,0.011074378903668927,0.0,0.02625616730904555,0.0,0.0,0.0004587456583000196,0.13330209309590754,0.7696600125912925,0.54043824185507,0.026948122730541663,1.0,0.007700534759358289,0.7985192147404636,0.08918805104041322,0.394614200151053,0.06311355399725939,0.00014133625345361976,0.0,0.056163059831438544,0.0,0.0,0.0021513709066627996,0.011592588148731063,0.0,0.009289490393526808,0.0001142428149429602,0.04050823633772409,0.0004587456583000196
Colombia,2015,0.8046148437396353,0.0036952667492929094,0.0246669955599408,0.14784440155048423,0.0,0.0,0.087586081339966,0.24474232502136226,0.0014356921148149272,2.6339752177139794e-05,0.09376635663764754,0.0003659343369730834,0.003648423188229625,0.0,0.0,0.003932284596323671,0.008727659326431405,0.00014499285194475125,0.03449314738722328,2.0432348494135917e-05,0.0,0.0030815763896289688,0.07093779406275792,0.8163690425783774,0.5602758007117438,0.021696782289820422,1.0,0.0018004660029654735,0.8630553738487576,0.09086299374213114,0.4025774489848384,0.16895604161942127,9.682184401832542e-06,0.0,0.02656664078220974,0.0,0.0,0.0018414176210839743,0.01147528358049585,0.0,0.0005846702754438233,8.172438451322912e-05,0.023916719599317068,0.00044597349643221197
Colombia,2016,0.8314037747535092,0.0034860116904247974,0.0,0.16861301197276893,0.0,0.0005013126475904012,0.08810701051229976,0.2474343732235252,0.0033827856307850433,0.0005334080310697547,0.06915572469558061,0.0003212280326438215,0.006006133807015508,0.0,0.0,0.004010528183861161,0.002593235011321538,0.0,0.09303971104650353,8.486899056822618e-06,0.0,0.006978754940711464,0.10217531870465614,0.8403311760280698,0.0,0.019822167696479,1.0,0.0013181656406944097,0.8613105431516366,0.15543459505399138,0.44235855465849305,0.13123375318542765,0.00023617245359328206,8.15385967107663e-06,0.030481280080298014,0.0,0.0,0.004103715702933655,0.015775535159613024,0.0,0.0006753294055311638,8.486250859232899e-05,0.0221057004520374,0.0006836544437538845
Colombia,2017,0.7551197513508902,0.0018192789049624042,0.0,0.25844754872065023,0.0,0.0063710499490316,0.10852121676898491,0.253402762469322,0.0033496242040654866,0.0009976259775955,0.10788368148128126,0.00024827142211392557,0.007560493910149707,0.0,0.0,0.003481020064231299,0.0027107032096751658,0.0,0.2027514430229334,2.5618410121467865e-05,0.00013262396702938588,0.0030132365964794764,0.08764625154102021,0.8401851327099272,0.7397921849846333,0.028054231631440177,1.0,0.0063710499490316,0.8583781242555661,0.10499545479790122,0.30230044463501293,0.06298698577879565,0.0006789520283691847,9.895166420524403e-06,0.030941791360397153,0.0,0.0,0.005669921441735068,0.014947158444730697,0.0,0.0004706297672701893,4.757600266425616e-05,0.025055409241476024,0.0008268216733016427
Colombia,2018,0.7767852430890255,0.002642866261880572,0.0,0.20799466867223704,0.0,0.014800436734198714,0.10087535933286267,0.3114499794476669,0.007767169532651124,0.0007781616313013664,0.11426579255610182,2.8601058894165165e-05,0.006003780189390174,0.0,0.0,0.004111104221648203,0.0034431085490509673,0.0,0.2668107600128752,3.938124192684541e-06,0.00024410151677153855,0.0030550335720394913,0.22816347507429668,0.8425213203862231,0.6882945129686108,0.0239420957347647,1.0,0.0066055045871559635,0.8692135522742702,0.16443505550554516,0.3863691968096385,0.09389781096751995,6.466761958492308e-05,8.733389911144308e-07,0.023075610095180964,0.0,0.0,0.005189296484596557,0.016667380376556094,0.0,0.0004642685884450371,6.694389314179505e-05,0.030203390235963256,6.543544561470967e-05
Colombia,2019,0.7575069371854961,0.0008573819956814394,0.0,0.20059948618168766,0.0,0.021208689385359827,0.07872399745976673,7.377947623949818e-05,0.004258979425781704,3.44585584242419e-06,0.0,2.5349244422101134e-05,0.0012594260165929379,0.0,0.0,0.006146627210626244,0.004645635995123076,0.0,0.23432503713312636,0.00011934069381269648,7.106557686379276e-05,0.0,0.15515275483902177,0.8528375537206521,0.0,0.020505610793128425,1.0,0.0026227444397817876,0.8409348921108617,0.001042967701407608,0.45093208149912445,0.12229857078240425,0.0,6.390723736681731e-07,0.021658050978841666,0.0,0.0,0.006343532329238651,0.0211551250721166,0.0,0.00022928673489157892,2.0460427827545876e-05,0.029617772810368318,0.026692195874702358
Costa Rica,2011,0.7921316964285714,0.5383678577299136,0.0,0.6773138959906612,0.2348796241926013,0.10397196261682243,0.3991622827445763,0.5257882384765779,0.1802901077009276,0.036718974637913744,0.25269004108883314,0.2288450766306394,0.5565495941290034,0.0,0.0,0.04622656411940771,0.23881848518896462,0.0,0.0008240000000000001,0.004285714285714286,0.011076470341214683,0.0035714285714285713,0.3454279205987634,0.9696835517770693,0.0,0.10802957371960624,0.04472140762463343,0.45985915492957746,0.9002123142250531,0.1369302365135274,0.7467153986726941,0.37379554170312057,0.06001201188544454,0.044727562279604144,0.05295640474283969,0.0,0.0,0.0074152421632155095,0.06872399594350614,0.09433962264150943,0.0041223467874399984,0.06436343083227357,0.05051837427831175,0.45918367346938777
Costa Rica,2012,0.7312415874528688,0.003348149858569532,0.0,0.6516536848113178,0.4596949891067538,0.2562674094707521,0.20131075807688936,0.5459938830563263,0.08501194947080914,0.04172995482555203,0.2175947199131125,0.2713277124061892,0.5605771582870295,,0.0,0.01833409674176068,0.1517741916529978,0.0,0.0008664546899841018,0.0,0.013865406703749071,0.0,0.0973747016706444,0.9804349969346462,0.0,0.05603243517520272,0.04798464491362764,0.6014925373134329,0.7499188394007074,0.13387377143098372,0.7626133786848073,0.5213875943055456,0.04237233974563814,0.006824438663400096,0.06040885186582082,,0.0,0.01231741355207561,0.05939566810624823,0.0,0.0017393376221110318,7.518231711901361e-05,0.05629404936470684,0.44117647058823534
Costa Rica,2013,0.18850574712643678,0.006371250626387,0.10977443609022555,0.6542929776720934,0.0,0.0,0.36719573942683953,0.451034112402484,0.056230626162430256,0.044629910652222944,0.34259729016462875,0.012182780331414886,0.5181094886059223,0.0,0.0,0.0240071334360707,0.15998676700055628,0.0,0.0013650793650793651,0.0,0.007233872378375256,0.0,0.20316027088036118,0.9847673732059412,0.0,0.038767240271685016,1.0,0.08333333333333333,0.9451381006432085,0.11793628401576257,0.7086674449313914,0.5427386175262817,0.06476952687013869,0.014501019271750565,0.038587911699215244,0.0,0.0,0.021035512568333928,0.06814329672378432,0.0,0.0028133742263220874,7.484469725319961e-05,0.076694147656254,0.40625
Costa Rica,2014,0.7372805473112329,0.0014381591562799617,0.0,0.7003277003544839,0.0,0.18099547511312217,0.22671605575122586,0.565930763700278,0.03171438927147517,0.049667473179946374,0.2408624466735847,0.00922787424837723,0.5140965136117074,,0.0,0.030150889843319387,0.1048787024781129,0.0,0.0008174603174603176,0.0001497005988023952,0.011309533651767656,0.0,0.2874645273957651,0.9896267729851886,0.0,0.04446885146287698,1.0,0.41042345276872966,0.8875219683655536,0.22812140618541868,0.7140027834278985,0.507084880874761,0.04164279569370758,0.005429967266372966,0.02201581213213157,,0.0,0.02194219532733198,0.06570908549423418,0.0,0.0006509021344827312,0.0,0.07855004640583536,0.3333333333333333
Costa Rica,2015,0.7972107222980318,0.006813676907829534,0.5736434108527132,0.6331207082742704,0.23496055226824458,0.0,0.1804648481547066,0.6273815392252705,0.06330503090163461,0.07325758177475286,0.40741211802282046,0.011274956217162872,0.42544527125599557,0.0,0.0,0.04003868512006183,0.2776519796178363,0.0,0.0011347855414038013,0.0,0.011204989386804717,0.0,0.26507690373412685,0.9922237978750027,0.0,0.028813114136423675,0.01679340937896071,0.07142857142857142,0.8313106796116505,0.09264675852192272,0.6857170542635659,0.6327841926837877,0.03488775536625152,0.002607598783120568,0.006958528187843981,1.0,0.0,0.015771001401982686,0.09450341383254703,0.0,0.0010713690509257423,0.002978184796366614,0.09029495367123189,0.3992299161671074
Costa Rica,2016,0.7964463709846296,0.006183190106895829,0.0,0.6750717961875308,0.47060409924487595,0.0,0.14465408805031446,0.45152273285707917,0.04903233419872551,0.09031964310203489,0.38006063007478125,0.00708129734174613,0.4933870328482003,,0.0,0.037523015877558144,0.25196492244526175,0.0,0.0007380479417099158,0.0,0.013660481844596969,0.004259850905218317,0.2979307356180709,0.9914249750878481,0.0,0.04349099786212458,0.03680078508341511,0.021929824561403508,0.999557404044546,0.23922148694997675,0.705205589698566,0.676354744570877,0.034148755309715,0.006204377251460878,0.030042355616899087,,0.0,0.03379950541322024,0.09586677605735663,0.0,0.003382902248220452,0.00587759900080817,0.10864665277240718,0.49074074074074064
